date_time,Raw Demand (MW),Forecasted Demand (MW),Classification,Cleaned Demand (MW)
20150722T18Z,116162,42576,OKAY,116162
20150722T19Z,118970,43774,OKAY,118970
20150722T20Z,121068,44870,OKAY,121068
20150722T21Z,122596,45763,OKAY,122596
20150722T22Z,122672,45868,OKAY,122672
20150722T23Z,120230,44313,OKAY,120230
20150723T00Z,114994,42227,OKAY,114994
20150723T01Z,110626,41109,OKAY,110626
20150723T02Z,107824,39606,OKAY,107824
20150723T03Z,101024,36335,OKAY,101024
20150723T04Z,92993,32986,OKAY,92993
20150723T05Z,86537,29696,OKAY,86537
20150723T06Z,82545,27855,OKAY,82545
20150723T07Z,79509,26667,OKAY,79509
20150723T08Z,77376,26020,OKAY,77376
20150723T09Z,77226,26100,OKAY,77226
20150723T10Z,80277,27176,OKAY,80277
20150723T11Z,84823,29074,OKAY,84823
20150723T12Z,89619,31346,OKAY,89619
20150723T13Z,94288,33318,OKAY,94288
20150723T14Z,98724,35080,OKAY,98724
20150723T15Z,103950,36692,OKAY,103950
20150723T16Z,108498,38092,OKAY,108498
20150723T17Z,112503,39268,OKAY,112503
20150723T18Z,116005,40443,OKAY,116005
20150723T19Z,118635,41433,OKAY,118635
20150723T20Z,120822,42315,OKAY,120822
20150723T21Z,122559,43207,OKAY,122559
20150723T22Z,123015,43487,OKAY,123015
20150723T23Z,121005,42437,OKAY,121005
20150724T00Z,116660,40763,OKAY,116660
20150724T01Z,111927,39615,OKAY,111927
20150724T02Z,108891,38484,OKAY,108891
20150724T03Z,101868,35579,OKAY,101868
20150724T04Z,94186,32438,OKAY,94186
20150724T05Z,88164,29195,OKAY,88164
20150724T06Z,83176,27361,OKAY,83176
20150724T07Z,79788,26099,OKAY,79788
20150724T08Z,77733,25510,OKAY,77733
20150724T09Z,77715,25539,OKAY,77715
20150724T10Z,80332,26496,OKAY,80332
20150724T11Z,83843,28304,OKAY,83843
20150724T12Z,89572,30682,OKAY,89572
20150724T13Z,95233,32965,OKAY,95233
20150724T14Z,99964,35106,OKAY,99964
20150724T15Z,105755,37149,OKAY,105755
20150724T16Z,110347,38859,OKAY,110347
20150724T17Z,114566,40288,OKAY,114566
20150724T18Z,118291,41663,OKAY,118291
20150724T19Z,121655,42839,OKAY,121655
20150724T20Z,123756,43792,OKAY,123756
20150724T21Z,125209,44668,OKAY,125209
20150724T22Z,125184,44756,OKAY,125184
20150724T23Z,122806,43351,OKAY,122806
20150725T00Z,117925,41222,OKAY,117925
20150725T01Z,112730,39509,OKAY,112730
20150725T02Z,109321,38475,OKAY,109321
20150725T03Z,102491,35897,OKAY,102491
20150725T04Z,94969,32877,OKAY,94969
20150725T05Z,88781,29652,OKAY,88781
20150725T06Z,83698,27760,OKAY,83698
20150725T07Z,80337,26404,OKAY,80337
20150725T08Z,77572,25574,OKAY,77572
20150725T09Z,75968,25215,OKAY,75968
20150725T10Z,76030,25234,OKAY,76030
20150725T11Z,76579,25535,OKAY,76579
20150725T12Z,79987,27348,OKAY,79987
20150725T13Z,85656,30130,OKAY,85656
20150725T14Z,92128,32875,OKAY,92128
20150725T15Z,99674,35337,OKAY,99674
20150725T16Z,106496,37425,OKAY,106496
20150725T17Z,111747,39051,OKAY,111747
20150725T18Z,115726,40391,OKAY,115726
20150725T19Z,118797,41686,OKAY,118797
20150725T20Z,121416,42906,OKAY,121416
20150725T21Z,123239,43882,OKAY,123239
20150725T22Z,123477,44393,OKAY,123477
20150725T23Z,121500,43490,OKAY,121500
20150726T00Z,117117,41650,OKAY,117117
20150726T01Z,112685,40053,OKAY,112685
20150726T02Z,109702,39279,OKAY,109702
20150726T03Z,104095,36867,OKAY,104095
20150726T04Z,96957,34032,OKAY,96957
20150726T05Z,90516,30505,OKAY,90516
20150726T06Z,85575,28595,OKAY,85575
20150726T07Z,81788,27183,OKAY,81788
20150726T08Z,78851,26255,OKAY,78851
20150726T09Z,77134,25768,OKAY,77134
20150726T10Z,76365,25585,OKAY,76365
20150726T11Z,76123,25590,OKAY,76123
20150726T12Z,77452,27051,OKAY,77452
20150726T13Z,83275,29637,OKAY,83275
20150726T14Z,91332,32549,OKAY,91332
20150726T15Z,99215,35226,OKAY,99215
20150726T16Z,106098,37623,OKAY,106098
20150726T17Z,111586,39635,OKAY,111586
20150726T18Z,115958,41237,OKAY,115958
20150726T19Z,118929,42632,OKAY,118929
20150726T20Z,120988,43807,OKAY,120988
20150726T21Z,121955,44737,OKAY,121955
20150726T22Z,121930,45059,OKAY,121930
20150726T23Z,119457,44268,OKAY,119457
20150727T00Z,115865,42892,OKAY,115865
20150727T01Z,113760,41379,OKAY,113760
20150727T02Z,111954,40255,OKAY,111954
20150727T03Z,106256,37532,OKAY,106256
20150727T04Z,100529,34395,OKAY,100529
20150727T05Z,94453,89700,OKAY,94453
20150727T06Z,89564,84438,OKAY,89564
20150727T07Z,86330,81093,OKAY,86330
20150727T08Z,84598,79017,OKAY,84598
20150727T09Z,84814,79077,OKAY,84814
20150727T10Z,87794,81832,OKAY,87794
20150727T11Z,90582,86858,OKAY,90582
20150727T12Z,94958,93265,OKAY,94958
20150727T13Z,101309,100216,OKAY,101309
20150727T14Z,107398,106835,OKAY,107398
20150727T15Z,114197,113620,OKAY,114197
20150727T16Z,119859,119462,OKAY,119859
20150727T17Z,125190,124458,OKAY,125190
20150727T18Z,129822,128577,OKAY,129822
20150727T19Z,132903,131358,OKAY,132903
20150727T20Z,134525,133244,OKAY,134525
20150727T21Z,135648,134337,OKAY,135648
20150727T22Z,136216,133753,OKAY,136216
20150727T23Z,134224,130783,OKAY,134224
20150728T00Z,129451,126193,OKAY,129451
20150728T01Z,125131,121835,OKAY,125131
20150728T02Z,122222,118021,OKAY,122222
