date_time,Raw Demand (MW),Forecasted Demand (MW),Classification,Cleaned Demand (MW)
20150718T12Z,5074,3935,OKAY,5074
20150718T13Z,5812,4370,OKAY,5812
20150718T14Z,6676,4953,OKAY,6676
20150718T15Z,7544,5534,OKAY,7544
20150718T16Z,8145,5969,OKAY,8145
20150718T17Z,8652,6378,OKAY,8652
20150718T18Z,8980,6591,OKAY,8980
20150718T19Z,9012,6777,OKAY,9012
20150718T20Z,8632,6848,OKAY,8632
20150718T21Z,8194,6698,OKAY,8194
20150718T22Z,7903,6598,OKAY,7903
20150718T23Z,7586,6311,OKAY,7586
20150719T00Z,7275,6051,OKAY,7275
20150719T01Z,7103,5831,OKAY,7103
20150719T02Z,6941,5616,OKAY,6941
20150719T03Z,6475,5161,OKAY,6475
20150719T04Z,5948,4735,OKAY,5948
20150719T05Z,5432,4264,OKAY,5432
20150719T06Z,5031,3960,OKAY,5031
20150719T07Z,4772,3748,OKAY,4772
20150719T08Z,4593,3619,OKAY,4593
20150719T09Z,4500,3561,OKAY,4500
20150719T10Z,4509,3561,OKAY,4509
20150719T11Z,4564,3656,OKAY,4564
20150719T12Z,4825,3853,OKAY,4825
20150719T13Z,5628,4415,OKAY,5628
20150719T14Z,6563,4995,OKAY,6563
20150719T15Z,7375,5593,OKAY,7375
20150719T16Z,7993,6151,OKAY,7993
20150719T17Z,8505,6524,OKAY,8505
20150719T18Z,8860,6896,OKAY,8860
20150719T19Z,8959,7110,OKAY,8959
20150719T20Z,8889,7049,OKAY,8889
20150719T21Z,8964,6950,OKAY,8964
20150719T22Z,9049,6722,OKAY,9049
20150719T23Z,8916,6614,OKAY,8916
20150720T00Z,8543,6325,OKAY,8543
20150720T01Z,8201,6041,OKAY,8201
20150720T02Z,7793,5799,OKAY,7793
20150720T03Z,7142,5250,OKAY,7142
20150720T04Z,6353,4730,OKAY,6353
20150720T05Z,5697,4455,OKAY,5697
20150720T06Z,5251,4148,OKAY,5251
20150720T07Z,4961,3891,OKAY,4961
20150720T08Z,4790,3776,OKAY,4790
20150720T09Z,4766,3746,OKAY,4766
20150720T10Z,4944,3888,OKAY,4944
20150720T11Z,5301,4258,OKAY,5301
20150720T12Z,5678,4506,OKAY,5678
20150720T13Z,6362,4930,OKAY,6362
20150720T14Z,7142,5401,OKAY,7142
20150720T15Z,7924,6047,OKAY,7924
20150720T16Z,8528,6515,OKAY,8528
20150720T17Z,9102,6911,OKAY,9102
20150720T18Z,9449,7173,OKAY,9449
20150720T19Z,9573,7387,OKAY,9573
20150720T20Z,9576,7398,OKAY,9576
20150720T21Z,9559,7448,OKAY,9559
20150720T22Z,9361,7199,OKAY,9361
20150720T23Z,8916,6963,OKAY,8916
20150721T00Z,8458,6701,OKAY,8458
20150721T01Z,8167,6439,OKAY,8167
20150721T02Z,7857,6129,OKAY,7857
20150721T03Z,7217,5550,OKAY,7217
20150721T04Z,6481,5013,OKAY,6481
20150721T05Z,5851,4565,OKAY,5851
20150721T06Z,5386,4243,OKAY,5386
20150721T07Z,5106,4018,OKAY,5106
20150721T08Z,4956,3883,OKAY,4956
20150721T09Z,4916,3884,OKAY,4916
20150721T10Z,5095,3971,OKAY,5095
20150721T11Z,5488,4286,OKAY,5488
20150721T12Z,5853,4540,OKAY,5853
20150721T13Z,6485,4956,OKAY,6485
20150721T14Z,7221,5472,OKAY,7221
20150721T15Z,7969,6110,OKAY,7969
20150721T16Z,8640,6475,OKAY,8640
20150721T17Z,9095,6928,OKAY,9095
20150721T18Z,9213,7225,OKAY,9213
20150721T19Z,9274,7430,OKAY,9274
20150721T20Z,9207,7452,OKAY,9207
20150721T21Z,9097,7506,OKAY,9097
20150721T22Z,8986,7321,OKAY,8986
20150721T23Z,8858,7109,OKAY,8858
20150722T00Z,8603,6793,OKAY,8603
20150722T01Z,8348,6513,OKAY,8348
20150722T02Z,7997,6182,OKAY,7997
20150722T03Z,7371,5551,OKAY,7371
20150722T04Z,6673,5008,OKAY,6673
20150722T05Z,6031,4901,OKAY,6031
20150722T06Z,5629,4520,OKAY,5629
20150722T07Z,5338,4295,OKAY,5338
20150722T08Z,5162,4159,OKAY,5162
20150722T09Z,5099,4094,OKAY,5099
20150722T10Z,5290,4243,OKAY,5290
20150722T11Z,5690,4483,OKAY,5690
20150722T12Z,5978,4785,OKAY,5978
20150722T13Z,6637,5251,OKAY,6637
20150722T14Z,7422,5760,OKAY,7422
20150722T15Z,8212,6371,OKAY,8212
20150722T16Z,8807,6963,OKAY,8807
20150722T17Z,9152,7266,OKAY,9152
20150722T18Z,9137,7508,OKAY,9137
20150722T19Z,9100,7758,OKAY,9100
20150722T20Z,9110,7772,OKAY,9110
20150722T21Z,9275,7742,OKAY,9275
20150722T22Z,9341,7708,OKAY,9341
20150722T23Z,9183,7492,OKAY,9183
20150723T00Z,8849,7238,OKAY,8849
20150723T01Z,8568,6986,OKAY,8568
20150723T02Z,8179,6601,OKAY,8179
20150723T03Z,7530,6032,OKAY,7530
20150723T04Z,6814,5406,OKAY,6814
20150723T05Z,6132,4924,OKAY,6132
20150723T06Z,5695,4546,OKAY,5695
20150723T07Z,5426,4326,OKAY,5426
20150723T08Z,5241,4191,OKAY,5241
20150723T09Z,5209,4176,OKAY,5209
20150723T10Z,5372,4298,OKAY,5372
20150723T11Z,5751,4589,OKAY,5751
20150723T12Z,6081,4846,OKAY,6081
20150723T13Z,6739,5284,OKAY,6739
20150723T14Z,7510,5838,OKAY,7510
20150723T15Z,8259,6442,OKAY,8259
20150723T16Z,8937,6922,OKAY,8937
20150723T17Z,9476,7239,OKAY,9476
20150723T18Z,9767,7620,OKAY,9767
20150723T19Z,9848,7796,OKAY,9848
20150723T20Z,9964,7785,OKAY,9964
20150723T21Z,9958,7732,OKAY,9958
20150723T22Z,9804,7453,OKAY,9804
20150723T23Z,9562,7170,OKAY,9562
20150724T00Z,9171,7000,OKAY,9171
20150724T01Z,8853,6772,OKAY,8853
20150724T02Z,8451,6428,OKAY,8451
20150724T03Z,7776,5907,OKAY,7776
20150724T04Z,7080,5322,OKAY,7080
20150724T05Z,6440,4952,OKAY,6440
20150724T06Z,5938,4591,OKAY,5938
20150724T07Z,5643,4393,OKAY,5643
20150724T08Z,5468,4262,OKAY,5468
20150724T09Z,5401,4252,OKAY,5401
20150724T10Z,5556,4378,OKAY,5556
20150724T11Z,5863,4635,OKAY,5863
20150724T12Z,6107,4846,OKAY,6107
20150724T13Z,6462,5248,OKAY,6462
20150724T14Z,6964,5709,OKAY,6964
20150724T15Z,7489,6205,OKAY,7489
20150724T16Z,7758,6639,OKAY,7758
20150724T17Z,7750,6769,OKAY,7750
20150724T18Z,7489,6956,OKAY,7489
20150724T19Z,7403,7008,OKAY,7403
20150724T20Z,7444,6927,OKAY,7444
20150724T21Z,7551,6853,OKAY,7551
20150724T22Z,7558,6638,OKAY,7558
20150724T23Z,7394,6451,OKAY,7394
20150725T00Z,7190,6262,OKAY,7190
20150725T01Z,7087,6117,OKAY,7087
20150725T02Z,6770,5925,OKAY,6770
20150725T03Z,6334,5531,OKAY,6334
20150725T04Z,5862,5006,OKAY,5862
20150725T05Z,5369,4060,OKAY,5369
20150725T06Z,5098,3825,OKAY,5098
20150725T07Z,4799,3654,OKAY,4799
20150725T08Z,4626,3556,OKAY,4626
20150725T09Z,4549,3507,OKAY,4549
20150725T10Z,4635,3556,OKAY,4635
20150725T11Z,4826,3672,OKAY,4826
20150725T12Z,5020,3859,OKAY,5020
20150725T13Z,5635,4331,OKAY,5635
20150725T14Z,6268,4817,OKAY,6268
20150725T15Z,6834,5306,OKAY,6834
20150725T16Z,7275,5641,OKAY,7275
20150725T17Z,7633,5791,OKAY,7633
20150725T18Z,7997,5827,OKAY,7997
20150725T19Z,8336,5817,OKAY,8336
20150725T20Z,8598,5687,OKAY,8598
20150725T21Z,8586,5557,OKAY,8586
20150725T22Z,8237,5567,OKAY,8237
20150725T23Z,7750,5447,OKAY,7750
20150726T00Z,7323,5264,OKAY,7323
20150726T01Z,7098,5167,OKAY,7098
20150726T02Z,6792,5132,OKAY,6792
20150726T03Z,6315,4803,OKAY,6315
20150726T04Z,5772,4453,OKAY,5772
20150726T05Z,5248,4276,OKAY,5248
20150726T06Z,4861,3985,OKAY,4861
20150726T07Z,4594,3804,OKAY,4594
20150726T08Z,4405,3695,OKAY,4405
20150726T09Z,4326,3644,OKAY,4326
20150726T10Z,4333,3640,OKAY,4333
20150726T11Z,4449,3707,OKAY,4449
20150726T12Z,4673,3855,OKAY,4673
20150726T13Z,5337,4376,OKAY,5337
20150726T14Z,6123,5016,OKAY,6123
20150726T15Z,6907,5615,OKAY,6907
20150726T16Z,7638,6039,OKAY,7638
20150726T17Z,8327,6435,OKAY,8327
20150726T18Z,8846,6714,OKAY,8846
20150726T19Z,9134,6890,OKAY,9134
20150726T20Z,9224,6843,OKAY,9224
20150726T21Z,9010,6824,OKAY,9010
20150726T22Z,8597,6636,OKAY,8597
20150726T23Z,8185,6399,OKAY,8185
20150727T00Z,7776,6091,OKAY,7776
20150727T01Z,7537,5922,OKAY,7537
20150727T02Z,7152,5642,OKAY,7152
20150727T03Z,6580,5161,OKAY,6580
20150727T04Z,5965,4690,OKAY,5965
20150727T05Z,5395,4120,OKAY,5395
20150727T06Z,5034,3833,OKAY,5034
20150727T07Z,4795,3647,OKAY,4795
20150727T08Z,4691,3544,OKAY,4691
20150727T09Z,4707,3551,OKAY,4707
20150727T10Z,4931,3711,OKAY,4931
20150727T11Z,5346,4027,OKAY,5346
20150727T12Z,5666,4257,OKAY,5666
20150727T13Z,6125,4611,OKAY,6125
20150727T14Z,6631,5079,OKAY,6631
20150727T15Z,7225,5582,OKAY,7225
20150727T16Z,7732,5976,OKAY,7732
20150727T17Z,8136,6228,OKAY,8136
20150727T18Z,8188,6337,OKAY,8188
20150727T19Z,8062,6461,OKAY,8062
20150727T20Z,8042,6439,OKAY,8042
20150727T21Z,8049,6420,OKAY,8049
20150727T22Z,7989,6328,OKAY,7989
20150727T23Z,7841,6140,OKAY,7841
20150728T00Z,7592,5956,OKAY,7592
20150728T01Z,7495,5755,OKAY,7495
20150728T02Z,7154,5486,OKAY,7154
