date_time,Cleaned Demand (MW)
20170831T19Z,52020
20170831T20Z,54117
20170831T21Z,55560
20170831T22Z,56513
20170831T23Z,56222
20170901T00Z,54485
20170901T01Z,51937
20170901T02Z,50585
20170901T03Z,47713
20170901T04Z,43759
20170901T05Z,39848
20170901T06Z,36491
20170901T07Z,34263
20170901T08Z,32743
20170901T09Z,31837
20170901T10Z,31584
20170901T11Z,32670
20170901T12Z,35158
20170901T13Z,35906
20170901T14Z,37646
20170901T15Z,40754
20170901T16Z,44308
20170901T17Z,47968
20170901T18Z,51176
20170901T19Z,54061
20170901T20Z,55992
20170901T21Z,56822
20170901T22Z,57058
20170901T23Z,56782
20170902T00Z,55232
20170902T01Z,52358
20170902T02Z,50763
20170902T03Z,48067
20170902T04Z,44681
20170902T05Z,41217
20170902T06Z,38094
20170902T07Z,35534
20170902T08Z,33716
20170902T09Z,32512
20170902T10Z,31841
20170902T11Z,31829
20170902T12Z,32385
20170902T13Z,32762
20170902T14Z,35216
20170902T15Z,39162
20170902T16Z,43347
20170902T17Z,47428
20170902T18Z,50792
20170902T19Z,53462
20170902T20Z,55355
20170902T21Z,56537
20170902T22Z,56924
20170902T23Z,56451
20170903T00Z,54647
20170903T01Z,52024
20170903T02Z,50713
20170903T03Z,48089
20170903T04Z,45061
20170903T05Z,41699
20170903T06Z,38701
20170903T07Z,36422
20170903T08Z,34649
20170903T09Z,33410
20170903T10Z,32617
20170903T11Z,32429
20170903T12Z,32652
20170903T13Z,32820
20170903T14Z,35036
20170903T15Z,38793
20170903T16Z,42700
20170903T17Z,46538
20170903T18Z,50051
20170903T19Z,52889
20170903T20Z,55104
20170903T21Z,56354
20170903T22Z,56839
20170903T23Z,56516
20170904T00Z,54815
20170904T01Z,52374
20170904T02Z,51007
20170904T03Z,48529
20170904T04Z,45325
20170904T05Z,42151
20170904T06Z,39197
20170904T07Z,36856
20170904T08Z,35136
20170904T09Z,33975
20170904T10Z,33450
20170904T11Z,33598
20170904T12Z,34204
20170904T13Z,34070
20170904T14Z,36050
20170904T15Z,39879
20170904T16Z,44074
20170904T17Z,48043
20170904T18Z,51604
20170904T19Z,54565
20170904T20Z,56790
20170904T21Z,57917
20170904T22Z,58322
20170904T23Z,58135
20170905T00Z,56706
20170905T01Z,54596
20170905T02Z,53532
20170905T03Z,50554
20170905T04Z,46413
20170905T05Z,42235
20170905T06Z,38938
20170905T07Z,36682
20170905T08Z,35179
20170905T09Z,34217
20170905T10Z,34168
20170905T11Z,35575
20170905T12Z,38328
20170905T13Z,39201
20170905T14Z,40773
20170905T15Z,43701
20170905T16Z,47224
20170905T17Z,50831
20170905T18Z,54331
20170905T19Z,57552
20170905T20Z,59277
20170905T21Z,59305
20170905T22Z,59000
20170905T23Z,57909
20170906T00Z,56004
20170906T01Z,53603
20170906T02Z,52572
20170906T03Z,49417
20170906T04Z,45163
20170906T05Z,41102
20170906T06Z,37880
20170906T07Z,35780
20170906T08Z,34384
20170906T09Z,33363
20170906T10Z,33085
20170906T11Z,34215
20170906T12Z,36760
20170906T13Z,37202
20170906T14Z,37824
20170906T15Z,39508
20170906T16Z,41651
20170906T17Z,43719
20170906T18Z,45667
20170906T19Z,47662
20170906T20Z,49216
20170906T21Z,50268
20170906T22Z,51070
20170906T23Z,50829
20170907T00Z,49197
20170907T01Z,46866
20170907T02Z,46012
20170907T03Z,43288
20170907T04Z,39381
20170907T05Z,35434
20170907T06Z,32613
20170907T07Z,30717
20170907T08Z,29501
20170907T09Z,28803
20170907T10Z,28928
20170907T11Z,30382
20170907T12Z,33281
20170907T13Z,33938
20170907T14Z,34896
20170907T15Z,36653
20170907T16Z,38767
20170907T17Z,40757
20170907T18Z,42690
20170907T19Z,45133
20170907T20Z,47329
20170907T21Z,49101
20170907T22Z,50463
20170907T23Z,50521
20170908T00Z,49048
20170908T01Z,46704
20170908T02Z,45755
20170908T03Z,43276
20170908T04Z,39650
20170908T05Z,35879
20170908T06Z,32940
20170908T07Z,31066
20170908T08Z,29810
20170908T09Z,29135
20170908T10Z,29215
20170908T11Z,30565
20170908T12Z,33382
20170908T13Z,34132
20170908T14Z,35174
20170908T15Z,37001
20170908T16Z,39205
20170908T17Z,41311
20170908T18Z,43318
20170908T19Z,45616
20170908T20Z,47559
20170908T21Z,49249
20170908T22Z,50422
20170908T23Z,50169
20170909T00Z,48155
20170909T01Z,45772
20170909T02Z,44760
20170909T03Z,42554
20170909T04Z,39786
20170909T05Z,36829
20170909T06Z,34138
20170909T07Z,32172
20170909T08Z,30919
20170909T09Z,29977
20170909T10Z,29554
20170909T11Z,29705
20170909T12Z,30463
20170909T13Z,30931
20170909T14Z,32813
20170909T15Z,35585
20170909T16Z,38293
20170909T17Z,40714
20170909T18Z,43057
20170909T19Z,45348
20170909T20Z,47329
20170909T21Z,48921
20170909T22Z,49910
20170909T23Z,49790
20170910T00Z,48122
20170910T01Z,45845
20170910T02Z,44775
20170910T03Z,42481
20170910T04Z,39725
20170910T05Z,36751
20170910T06Z,34068
20170910T07Z,32024
20170910T08Z,30568
20170910T09Z,29624
20170910T10Z,29080
20170910T11Z,28965
20170910T12Z,29266
20170910T13Z,29360
20170910T14Z,31263
20170910T15Z,34112
20170910T16Z,36934
20170910T17Z,39879
20170910T18Z,42592
20170910T19Z,45065
20170910T20Z,47257
20170910T21Z,49007
20170910T22Z,50058
20170910T23Z,50211
20170911T00Z,48826
20170911T01Z,46949
20170911T02Z,45992
20170911T03Z,43656
20170911T04Z,40049
20170911T05Z,36334
20170911T06Z,33481
20170911T07Z,31580
20170911T08Z,30433
20170911T09Z,29810
20170911T10Z,29960
20170911T11Z,31524
20170911T12Z,34496
20170911T13Z,35237
20170911T14Z,36116
20170911T15Z,38139
20170911T16Z,40542
20170911T17Z,42878
20170911T18Z,45053
20170911T19Z,47269
20170911T20Z,49121
20170911T21Z,50686
20170911T22Z,51848
20170911T23Z,51790
20170912T00Z,50255
20170912T01Z,48272
20170912T02Z,47094
20170912T03Z,44128
20170912T04Z,40050
20170912T05Z,36014
20170912T06Z,33123
20170912T07Z,31217
20170912T08Z,30009
20170912T09Z,29276
20170912T10Z,29440
20170912T11Z,30975
20170912T12Z,34001
20170912T13Z,34684
20170912T14Z,35518
20170912T15Z,37433
20170912T16Z,39778
20170912T17Z,42219
20170912T18Z,44706
20170912T19Z,47301
20170912T20Z,49497
20170912T21Z,51271
20170912T22Z,52553
20170912T23Z,52601
20170913T00Z,50934
20170913T01Z,49078
20170913T02Z,48203
20170913T03Z,45294
20170913T04Z,41164
20170913T05Z,37144
20170913T06Z,34225
20170913T07Z,32353
20170913T08Z,31151
20170913T09Z,30510
20170913T10Z,30623
20170913T11Z,32140
20170913T12Z,35239
20170913T13Z,36173
20170913T14Z,36818
20170913T15Z,38751
20170913T16Z,41315
20170913T17Z,44078
20170913T18Z,46988
20170913T19Z,50151
20170913T20Z,52877
20170913T21Z,54999
20170913T22Z,56425
20170913T23Z,56430
20170914T00Z,54898
20170914T01Z,52816
20170914T02Z,51522
20170914T03Z,48387
20170914T04Z,44342
20170914T05Z,40326
20170914T06Z,37147
20170914T07Z,35037
20170914T08Z,33666
20170914T09Z,32931
20170914T10Z,32922
20170914T11Z,34428
20170914T12Z,37497
20170914T13Z,38228
20170914T14Z,39227
20170914T15Z,41915
20170914T16Z,45326
20170914T17Z,48901
20170914T18Z,52602
20170914T19Z,56383
20170914T20Z,59155
20170914T21Z,60604
20170914T22Z,61306
20170914T23Z,61117
20170915T00Z,59231
20170915T01Z,57009
20170915T02Z,55842
20170915T03Z,52749
20170915T04Z,48496
20170915T05Z,44160
20170915T06Z,40795
20170915T07Z,38444
20170915T08Z,36729
20170915T09Z,35725
20170915T10Z,35599
20170915T11Z,36927
20170915T12Z,39776
20170915T13Z,40475
20170915T14Z,41379
20170915T15Z,43898
20170915T16Z,46885
20170915T17Z,49889
20170915T18Z,52870
20170915T19Z,56112
20170915T20Z,58411
20170915T21Z,59738
20170915T22Z,60515
20170915T23Z,59758
20170916T00Z,57433
20170916T01Z,54922
20170916T02Z,53344
20170916T03Z,50791
20170916T04Z,47711
20170916T05Z,44407
20170916T06Z,41347
20170916T07Z,39002
20170916T08Z,37230
20170916T09Z,35970
20170916T10Z,35292
20170916T11Z,35349
20170916T12Z,36091
20170916T13Z,36666
20170916T14Z,38846
20170916T15Z,42228
20170916T16Z,45860
20170916T17Z,49311
20170916T18Z,52550
20170916T19Z,55361
20170916T20Z,57622
20170916T21Z,59270
20170916T22Z,60202
20170916T23Z,59767
20170917T00Z,57711
20170917T01Z,55178
20170917T02Z,53331
20170917T03Z,50409
20170917T04Z,47147
20170917T05Z,44024
20170917T06Z,41251
20170917T07Z,38768
20170917T08Z,36937
20170917T09Z,35580
20170917T10Z,34743
20170917T11Z,34502
20170917T12Z,34722
20170917T13Z,34826
20170917T14Z,36970
20170917T15Z,40565
20170917T16Z,44547
20170917T17Z,48743
20170917T18Z,52644
20170917T19Z,55760
20170917T20Z,58005
20170917T21Z,59584
20170917T22Z,60448
20170917T23Z,60121
20170918T00Z,58422
20170918T01Z,56568
20170918T02Z,55472
20170918T03Z,52562
20170918T04Z,48508
20170918T05Z,44181
20170918T06Z,40864
20170918T07Z,38590
20170918T08Z,37097
20170918T09Z,36218
20170918T10Z,36335
20170918T11Z,38136
20170918T12Z,41331
20170918T13Z,42177
20170918T14Z,43286
20170918T15Z,46007
20170918T16Z,49392
20170918T17Z,52803
20170918T18Z,55663
20170918T19Z,58146
20170918T20Z,59890
20170918T21Z,60707
20170918T22Z,61033
20170918T23Z,60419
20170919T00Z,58608
20170919T01Z,56734
20170919T02Z,55547
20170919T03Z,52609
20170919T04Z,48574
20170919T05Z,44679
20170919T06Z,41631
20170919T07Z,39592
20170919T08Z,38269
20170919T09Z,37542
20170919T10Z,37582
20170919T11Z,39211
20170919T12Z,42551
20170919T13Z,43336
20170919T14Z,44308
20170919T15Z,46971
20170919T16Z,50271
20170919T17Z,53628
20170919T18Z,56987
20170919T19Z,60087
20170919T20Z,62062
20170919T21Z,62918
20170919T22Z,63254
20170919T23Z,62816
20170920T00Z,60890
20170920T01Z,59270
20170920T02Z,58158
20170920T03Z,55283
20170920T04Z,50858
20170920T05Z,46609
20170920T06Z,43425
20170920T07Z,41478
20170920T08Z,40062
20170920T09Z,39358
20170920T10Z,39425
20170920T11Z,41006
20170920T12Z,43961
20170920T13Z,44587
20170920T14Z,45483
20170920T15Z,48231
20170920T16Z,51558
20170920T17Z,54983
20170920T18Z,58250
20170920T19Z,61334
20170920T20Z,63205
20170920T21Z,63536
20170920T22Z,63679
20170920T23Z,63419
20170921T00Z,61792
20170921T01Z,60123
20170921T02Z,58765
20170921T03Z,55848
20170921T04Z,51695
20170921T05Z,47646
20170921T06Z,44579
20170921T07Z,42372
20170921T08Z,40974
20170921T09Z,40179
20170921T10Z,40188
20170921T11Z,41742
20170921T12Z,44765
20170921T13Z,45344
20170921T14Z,46055
20170921T15Z,48354
20170921T16Z,51229
20170921T17Z,54219
20170921T18Z,56346
20170921T19Z,57913
20170921T20Z,59193
20170921T21Z,59937
20170921T22Z,60329
20170921T23Z,59437
20170922T00Z,57287
20170922T01Z,55560
20170922T02Z,54647
20170922T03Z,51917
20170922T04Z,47924
20170922T05Z,44145
20170922T06Z,41252
20170922T07Z,39215
20170922T08Z,37718
20170922T09Z,36923
20170922T10Z,37042
20170922T11Z,38619
20170922T12Z,41671
20170922T13Z,42712
20170922T14Z,43711
20170922T15Z,46318
20170922T16Z,49283
20170922T17Z,52107
20170922T18Z,54790
20170922T19Z,57592
20170922T20Z,59510
20170922T21Z,60690
20170922T22Z,61137
20170922T23Z,60136
20170923T00Z,57409
20170923T01Z,54608
20170923T02Z,52979
20170923T03Z,50299
20170923T04Z,47290
20170923T05Z,44100
20170923T06Z,41122
20170923T07Z,38832
20170923T08Z,37184
20170923T09Z,35969
20170923T10Z,35365
20170923T11Z,35461
20170923T12Z,36225
20170923T13Z,36854
20170923T14Z,39125
20170923T15Z,42796
20170923T16Z,46554
20170923T17Z,50059
20170923T18Z,53065
20170923T19Z,55506
20170923T20Z,57256
20170923T21Z,58309
20170923T22Z,58517
20170923T23Z,57731
20170924T00Z,55446
20170924T01Z,53260
20170924T02Z,51631
20170924T03Z,49168
20170924T04Z,46349
20170924T05Z,43306
20170924T06Z,40581
20170924T07Z,38446
20170924T08Z,36823
20170924T09Z,35658
20170924T10Z,34924
20170924T11Z,34587
20170924T12Z,34903
20170924T13Z,35122
20170924T14Z,37320
20170924T15Z,40868
20170924T16Z,44486
20170924T17Z,47827
20170924T18Z,50858
20170924T19Z,53428
20170924T20Z,55543
20170924T21Z,56712
20170924T22Z,57221
20170924T23Z,56709
20170925T00Z,54999
20170925T01Z,53603
20170925T02Z,52429
20170925T03Z,49721
20170925T04Z,46177
20170925T05Z,42371
20170925T06Z,39477
20170925T07Z,37482
20170925T08Z,36130
20170925T09Z,35509
20170925T10Z,35748
20170925T11Z,37564
20170925T12Z,40611
20170925T13Z,41462
20170925T14Z,42463
20170925T15Z,45056
20170925T16Z,48136
20170925T17Z,51048
20170925T18Z,53505
20170925T19Z,55832
20170925T20Z,57294
20170925T21Z,58133
20170925T22Z,58178
20170925T23Z,57017
20170926T00Z,55069
20170926T01Z,54023
20170926T02Z,52846
20170926T03Z,50173
20170926T04Z,46519
20170926T05Z,42962
20170926T06Z,39886
20170926T07Z,37960
20170926T08Z,36704
20170926T09Z,35923
20170926T10Z,36021
20170926T11Z,37796
20170926T12Z,40969
20170926T13Z,41873
20170926T14Z,42650
20170926T15Z,44908
20170926T16Z,47308
20170926T17Z,49749
20170926T18Z,51676
20170926T19Z,53418
20170926T20Z,54559
20170926T21Z,54891
20170926T22Z,54558
20170926T23Z,53479
20170927T00Z,51910
20170927T01Z,51555
20170927T02Z,50742
20170927T03Z,48267
20170927T04Z,44902
20170927T05Z,41385
20170927T06Z,38656
20170927T07Z,36932
20170927T08Z,35812
20170927T09Z,35204
20170927T10Z,35448
20170927T11Z,37159
20170927T12Z,40406
20170927T13Z,41394
20170927T14Z,42052
20170927T15Z,43693
20170927T16Z,45986
20170927T17Z,48758
20170927T18Z,51361
20170927T19Z,53295
20170927T20Z,54420
20170927T21Z,54788
20170927T22Z,54411
20170927T23Z,53041
20170928T00Z,51270
20170928T01Z,50723
20170928T02Z,49592
20170928T03Z,47226
20170928T04Z,43737
20170928T05Z,40281
20170928T06Z,37599
20170928T07Z,35870
20170928T08Z,34662
20170928T09Z,34111
20170928T10Z,34320
20170928T11Z,36038
20170928T12Z,39261
20170928T13Z,40309
20170928T14Z,40514
20170928T15Z,41747
20170928T16Z,43290
20170928T17Z,45111
20170928T18Z,46705
20170928T19Z,48207
20170928T20Z,49266
20170928T21Z,49474
20170928T22Z,49348
20170928T23Z,48404
20170929T00Z,47091
20170929T01Z,47022
20170929T02Z,46401
20170929T03Z,44407
20170929T04Z,41497
20170929T05Z,38424
20170929T06Z,35931
20170929T07Z,34277
20170929T08Z,33257
20170929T09Z,32751
20170929T10Z,32986
20170929T11Z,34619
20170929T12Z,37654
20170929T13Z,38867
20170929T14Z,39270
20170929T15Z,40639
20170929T16Z,42203
20170929T17Z,43694
20170929T18Z,45032
20170929T19Z,46291
20170929T20Z,46928
20170929T21Z,47106
20170929T22Z,47013
20170929T23Z,46266
20170930T00Z,44808
20170930T01Z,44469
20170930T02Z,43679
20170930T03Z,42116
20170930T04Z,39999
20170930T05Z,37497
20170930T06Z,35131
20170930T07Z,33241
20170930T08Z,31980
20170930T09Z,31073
20170930T10Z,30617
20170930T11Z,30772
20170930T12Z,31576
20170930T13Z,32312
20170930T14Z,33979
20170930T15Z,36367
20170930T16Z,38985
20170930T17Z,41456
20170930T18Z,43722
20170930T19Z,45873
20170930T20Z,47635
20170930T21Z,48815
20170930T22Z,49210
20170930T23Z,48529
20171001T00Z,46810
20171001T01Z,45398
20171001T02Z,44083
20171001T03Z,41973
20171001T04Z,39472
20171001T05Z,36719
20171001T06Z,34294
20171001T07Z,32328
20171001T08Z,31077
20171001T09Z,30215
20171001T10Z,29717
20171001T11Z,29682
20171001T12Z,30088
20171001T13Z,30543
20171001T14Z,32303
20171001T15Z,35122
20171001T16Z,38272
20171001T17Z,41624
20171001T18Z,44850
20171001T19Z,47592
20171001T20Z,49918
20171001T21Z,51624
20171001T22Z,52604
20171001T23Z,52572
20171002T00Z,50997
20171002T01Z,49852
20171002T02Z,48522
20171002T03Z,45980
20171002T04Z,42707
20171002T05Z,39168
20171002T06Z,36443
20171002T07Z,34642
20171002T08Z,33503
20171002T09Z,32893
20171002T10Z,33213
20171002T11Z,35070
20171002T12Z,38299
20171002T13Z,39400
20171002T14Z,40175
20171002T15Z,42596
20171002T16Z,45431
20171002T17Z,47966
20171002T18Z,50145
20171002T19Z,52295
20171002T20Z,54312
20171002T21Z,55798
20171002T22Z,56618
20171002T23Z,56126
20171003T00Z,54251
20171003T01Z,53259
20171003T02Z,52105
20171003T03Z,49337
20171003T04Z,45740
20171003T05Z,42147
20171003T06Z,39451
20171003T07Z,37626
20171003T08Z,36570
20171003T09Z,36093
20171003T10Z,36362
20171003T11Z,38178
20171003T12Z,41411
20171003T13Z,42739
20171003T14Z,42954
20171003T15Z,44525
20171003T16Z,46894
20171003T17Z,49118
20171003T18Z,50465
20171003T19Z,51348
20171003T20Z,51843
20171003T21Z,51875
20171003T22Z,52010
20171003T23Z,51385
20171004T00Z,50214
20171004T01Z,50176
20171004T02Z,49283
20171004T03Z,47377
20171004T04Z,44343
20171004T05Z,41178
20171004T06Z,38918
20171004T07Z,37434
20171004T08Z,36567
20171004T09Z,36067
20171004T10Z,36213
20171004T11Z,37857
20171004T12Z,40969
20171004T13Z,42086
20171004T14Z,42349
20171004T15Z,43735
20171004T16Z,45573
20171004T17Z,47798
20171004T18Z,50104
20171004T19Z,52518
20171004T20Z,54473
20171004T21Z,55484
20171004T22Z,56014
20171004T23Z,55523
20171005T00Z,53480
20171005T01Z,52393
20171005T02Z,51027
20171005T03Z,48361
20171005T04Z,44594
20171005T05Z,40786
20171005T06Z,37799
20171005T07Z,35811
20171005T08Z,34553
20171005T09Z,33747
20171005T10Z,33749
20171005T11Z,35293
20171005T12Z,38396
20171005T13Z,39402
20171005T14Z,39913
20171005T15Z,42240
20171005T16Z,45101
20171005T17Z,47807
20171005T18Z,50102
20171005T19Z,52455
20171005T20Z,54229
20171005T21Z,55589
20171005T22Z,56219
20171005T23Z,55345
20171006T00Z,53046
20171006T01Z,51603
20171006T02Z,50091
20171006T03Z,47297
20171006T04Z,43519
20171006T05Z,39641
20171006T06Z,36685
20171006T07Z,34839
20171006T08Z,33522
20171006T09Z,32796
20171006T10Z,32806
20171006T11Z,34291
20171006T12Z,37303
20171006T13Z,38312
20171006T14Z,39136
20171006T15Z,41725
20171006T16Z,44627
20171006T17Z,47313
20171006T18Z,49811
20171006T19Z,52197
20171006T20Z,54170
20171006T21Z,55461
20171006T22Z,56012
20171006T23Z,55069
20171007T00Z,52278
20171007T01Z,50263
20171007T02Z,48364
20171007T03Z,45802
20171007T04Z,43035
20171007T05Z,39941
20171007T06Z,37261
20171007T07Z,35176
20171007T08Z,33617
20171007T09Z,32602
20171007T10Z,32138
20171007T11Z,32319
20171007T12Z,33210
20171007T13Z,34194
20171007T14Z,35820
20171007T15Z,38319
20171007T16Z,40884
20171007T17Z,43698
20171007T18Z,46648
20171007T19Z,49193
20171007T20Z,50889
20171007T21Z,52052
20171007T22Z,52439
20171007T23Z,51825
20171008T00Z,49771
20171008T01Z,48293
20171008T02Z,46630
20171008T03Z,44257
20171008T04Z,41637
20171008T05Z,38853
20171008T06Z,36374
20171008T07Z,34365
20171008T08Z,33049
20171008T09Z,32026
20171008T10Z,31511
20171008T11Z,31539
20171008T12Z,31949
20171008T13Z,32239
20171008T14Z,33879
20171008T15Z,36959
20171008T16Z,40429
20171008T17Z,43893
20171008T18Z,47248
20171008T19Z,50106
20171008T20Z,52594
20171008T21Z,54260
20171008T22Z,55238
20171008T23Z,55047
20171009T00Z,53141
20171009T01Z,51868
20171009T02Z,50023
20171009T03Z,47509
20171009T04Z,44173
20171009T05Z,40930
20171009T06Z,38186
20171009T07Z,36338
20171009T08Z,35089
20171009T09Z,34594
20171009T10Z,34779
20171009T11Z,36338
20171009T12Z,38930
20171009T13Z,40119
20171009T14Z,41443
20171009T15Z,44443
20171009T16Z,48165
20171009T17Z,51944
20171009T18Z,55357
20171009T19Z,58475
20171009T20Z,60696
20171009T21Z,62035
20171009T22Z,62253
20171009T23Z,61287
20171010T00Z,58670
20171010T01Z,57049
20171010T02Z,54577
20171010T03Z,50905
20171010T04Z,46669
20171010T05Z,42553
20171010T06Z,39307
20171010T07Z,36904
20171010T08Z,35317
20171010T09Z,34280
20171010T10Z,34127
20171010T11Z,35329
20171010T12Z,37956
20171010T13Z,38858
20171010T14Z,38442
20171010T15Z,38651
20171010T16Z,38986
20171010T17Z,38993
20171010T18Z,39111
20171010T19Z,39556
20171010T20Z,39794
20171010T21Z,40079
20171010T22Z,40422
20171010T23Z,40054
20171011T00Z,39531
20171011T01Z,40422
20171011T02Z,40028
20171011T03Z,38211
20171011T04Z,35311
20171011T05Z,32395
20171011T06Z,30438
20171011T07Z,29267
20171011T08Z,28517
20171011T09Z,28198
20171011T10Z,28493
20171011T11Z,30184
20171011T12Z,33340
20171011T13Z,34482
20171011T14Z,34450
20171011T15Z,35251
20171011T16Z,36006
20171011T17Z,36894
20171011T18Z,37711
20171011T19Z,39017
20171011T20Z,40241
20171011T21Z,41507
20171011T22Z,42664
20171011T23Z,42812
20171012T00Z,41946
20171012T01Z,42301
20171012T02Z,41671
20171012T03Z,39681
20171012T04Z,36703
20171012T05Z,33577
20171012T06Z,31377
20171012T07Z,29914
20171012T08Z,29102
20171012T09Z,28784
20171012T10Z,29148
20171012T11Z,30853
20171012T12Z,34101
20171012T13Z,35311
20171012T14Z,35629
20171012T15Z,37046
20171012T16Z,39136
20171012T17Z,41367
20171012T18Z,43824
20171012T19Z,46869
20171012T20Z,49617
20171012T21Z,51845
20171012T22Z,53216
20171012T23Z,52927
20171013T00Z,51285
20171013T01Z,50574
20171013T02Z,49026
20171013T03Z,46560
20171013T04Z,43152
20171013T05Z,39616
20171013T06Z,36887
20171013T07Z,35015
20171013T08Z,33666
20171013T09Z,33006
20171013T10Z,33150
20171013T11Z,34891
20171013T12Z,38018
20171013T13Z,39377
20171013T14Z,39869
20171013T15Z,42071
20171013T16Z,45206
20171013T17Z,48463
20171013T18Z,51412
20171013T19Z,54180
20171013T20Z,56418
20171013T21Z,57891
20171013T22Z,58443
20171013T23Z,57454
20171014T00Z,54738
20171014T01Z,52924
20171014T02Z,50732
20171014T03Z,48342
20171014T04Z,45518
20171014T05Z,42547
20171014T06Z,39686
20171014T07Z,37513
20171014T08Z,36001
20171014T09Z,34990
20171014T10Z,34451
20171014T11Z,34624
20171014T12Z,35501
20171014T13Z,36393
20171014T14Z,38104
20171014T15Z,41471
20171014T16Z,44972
20171014T17Z,48232
20171014T18Z,50919
20171014T19Z,53267
20171014T20Z,54996
20171014T21Z,56190
20171014T22Z,56537
20171014T23Z,55535
20171015T00Z,53152
20171015T01Z,51796
20171015T02Z,49945
20171015T03Z,47718
20171015T04Z,45034
20171015T05Z,42149
20171015T06Z,39482
20171015T07Z,37300
20171015T08Z,35642
20171015T09Z,34566
20171015T10Z,33825
20171015T11Z,33318
20171015T12Z,33080
20171015T13Z,33424
20171015T14Z,34645
20171015T15Z,36760
20171015T16Z,38711
20171015T17Z,40557
20171015T18Z,42044
20171015T19Z,43281
20171015T20Z,44286
20171015T21Z,44715
20171015T22Z,44618
20171015T23Z,43794
20171016T00Z,42348
20171016T01Z,42333
20171016T02Z,41308
20171016T03Z,39223
20171016T04Z,36305
20171016T05Z,33224
20171016T06Z,30916
20171016T07Z,29439
20171016T08Z,28552
20171016T09Z,28183
20171016T10Z,28518
20171016T11Z,30182
20171016T12Z,33269
20171016T13Z,34430
20171016T14Z,34428
20171016T15Z,35152
20171016T16Z,35953
20171016T17Z,36661
20171016T18Z,37299
20171016T19Z,38159
20171016T20Z,38967
20171016T21Z,39819
20171016T22Z,40538
20171016T23Z,40441
20171017T00Z,39677
20171017T01Z,40091
20171017T02Z,39188
20171017T03Z,36958
20171017T04Z,33884
20171017T05Z,30873
20171017T06Z,28911
20171017T07Z,27772
20171017T08Z,27133
20171017T09Z,26921
20171017T10Z,27398
20171017T11Z,29212
20171017T12Z,32576
20171017T13Z,33868
20171017T14Z,33745
20171017T15Z,34284
20171017T16Z,34892
20171017T17Z,35515
20171017T18Z,36201
20171017T19Z,37181
20171017T20Z,38155
20171017T21Z,39281
20171017T22Z,40311
20171017T23Z,40493
20171018T00Z,39581
20171018T01Z,39967
20171018T02Z,39112
20171018T03Z,37005
20171018T04Z,34070
20171018T05Z,31186
20171018T06Z,29201
20171018T07Z,28098
20171018T08Z,27481
20171018T09Z,27270
20171018T10Z,27765
20171018T11Z,29614
20171018T12Z,33000
20171018T13Z,34252
20171018T14Z,34157
20171018T15Z,34745
20171018T16Z,35681
20171018T17Z,36753
20171018T18Z,37799
20171018T19Z,39290
20171018T20Z,40948
20171018T21Z,42432
20171018T22Z,43616
20171018T23Z,43528
20171019T00Z,42358
20171019T01Z,42536
20171019T02Z,41379
20171019T03Z,39232
20171019T04Z,36214
20171019T05Z,33183
20171019T06Z,30956
20171019T07Z,29594
20171019T08Z,28771
20171019T09Z,28417
20171019T10Z,28791
20171019T11Z,30536
20171019T12Z,33851
20171019T13Z,35206
20171019T14Z,35260
20171019T15Z,36545
20171019T16Z,38290
20171019T17Z,39959
20171019T18Z,41442
20171019T19Z,43211
20171019T20Z,44684
20171019T21Z,45665
20171019T22Z,45894
20171019T23Z,45102
20171020T00Z,43845
20171020T01Z,44148
20171020T02Z,43256
20171020T03Z,41324
20171020T04Z,38352
20171020T05Z,35295
20171020T06Z,32940
20171020T07Z,31414
20171020T08Z,30502
20171020T09Z,30094
20171020T10Z,30309
20171020T11Z,31895
20171020T12Z,35092
20171020T13Z,36748
20171020T14Z,36966
20171020T15Z,38437
20171020T16Z,40058
20171020T17Z,41478
20171020T18Z,42621
20171020T19Z,43820
20171020T20Z,44674
20171020T21Z,45607
20171020T22Z,46198
20171020T23Z,45601
20171021T00Z,44342
20171021T01Z,44219
20171021T02Z,43148
20171021T03Z,41725
20171021T04Z,39742
20171021T05Z,37461
20171021T06Z,35215
20171021T07Z,33696
20171021T08Z,32637
20171021T09Z,32056
20171021T10Z,31936
20171021T11Z,32359
20171021T12Z,33313
20171021T13Z,34514
20171021T14Z,36111
20171021T15Z,38680
20171021T16Z,41155
20171021T17Z,43299
20171021T18Z,45285
20171021T19Z,46782
20171021T20Z,48080
20171021T21Z,49226
20171021T22Z,49829
20171021T23Z,49335
20171022T00Z,47959
20171022T01Z,47470
20171022T02Z,45995
20171022T03Z,44341
20171022T04Z,42317
20171022T05Z,40007
20171022T06Z,37323
20171022T07Z,34890
20171022T08Z,33215
20171022T09Z,32198
20171022T10Z,31592
20171022T11Z,31443
20171022T12Z,31756
20171022T13Z,32321
20171022T14Z,32906
20171022T15Z,33854
20171022T16Z,34973
20171022T17Z,35846
20171022T18Z,36739
20171022T19Z,37714
20171022T20Z,38650
20171022T21Z,39391
20171022T22Z,39804
20171022T23Z,39557
20171023T00Z,38855
20171023T01Z,39212
20171023T02Z,38214
20171023T03Z,36421
20171023T04Z,33687
20171023T05Z,30827
20171023T06Z,28833
20171023T07Z,27686
20171023T08Z,27070
20171023T09Z,26921
20171023T10Z,27403
20171023T11Z,29321
20171023T12Z,32694
20171023T13Z,34134
20171023T14Z,34136
20171023T15Z,34793
20171023T16Z,35702
20171023T17Z,36619
