date_time,Cleaned Demand (MW)
20180130T10Z,328178
20180130T11Z,343082
20180130T12Z,373545
20180130T13Z,399011
20180130T14Z,403694
20180130T15Z,398659
20180130T16Z,391209
20180130T17Z,383053
20180130T18Z,373634
20180130T19Z,366601
20180130T20Z,360889
20180130T21Z,357284
20180130T22Z,361056
20180130T23Z,375959
20180131T00Z,395922
20180131T01Z,404751
20180131T02Z,402970
20180131T03Z,393350
20180131T04Z,378281
20180131T05Z,363356
20180131T06Z,353638
20180131T07Z,348432
20180131T08Z,347610
20180131T09Z,349304
20180131T10Z,355284
20180131T11Z,370288
20180131T12Z,400320
20180131T13Z,421862
20180131T14Z,417702
20180131T15Z,400730
20180131T16Z,384366
20180131T17Z,369524
20180131T18Z,356615
20180131T19Z,348073
20180131T20Z,342543
20180131T21Z,339933
20180131T22Z,342516
20180131T23Z,354269
20180201T00Z,371079
20180201T01Z,376940
20180201T02Z,373128
20180201T03Z,362727
20180201T04Z,346840
20180201T05Z,331083
20180201T06Z,318717
20180201T07Z,312033
20180201T08Z,308792
20180201T09Z,308503
20180201T10Z,312618
20180201T11Z,325250
20180201T12Z,352632
20180201T13Z,373462
20180201T14Z,373350
20180201T15Z,365444
20180201T16Z,358827
20180201T17Z,352655
20180201T18Z,347730
20180201T19Z,345492
20180201T20Z,343883
20180201T21Z,342974
20180201T22Z,345425
20180201T23Z,353904
20180202T00Z,367011
20180202T01Z,372035
20180202T02Z,367626
20180202T03Z,358411
20180202T04Z,344131
20180202T05Z,329379
20180202T06Z,318741
20180202T07Z,313274
20180202T08Z,311595
20180202T09Z,313099
20180202T10Z,319649
20180202T11Z,334379
20180202T12Z,364595
20180202T13Z,389669
20180202T14Z,395844
20180202T15Z,392548
20180202T16Z,387433
20180202T17Z,382115
20180202T18Z,375690
20180202T19Z,369973
20180202T20Z,365846
20180202T21Z,363183
20180202T22Z,365994
20180202T23Z,377825
20180203T00Z,394594
20180203T01Z,400691
20180203T02Z,398702
20180203T03Z,392358
20180203T04Z,380808
20180203T05Z,367217
20180203T06Z,358256
20180203T07Z,350993
20180203T08Z,347636
20180203T09Z,347089
20180203T10Z,348263
20180203T11Z,353922
20180203T12Z,364211
20180203T13Z,376320
20180203T14Z,384264
20180203T15Z,384708
20180203T16Z,377991
20180203T17Z,368107
20180203T18Z,357973
20180203T19Z,348293
20180203T20Z,340589
20180203T21Z,337364
20180203T22Z,339717
20180203T23Z,349482
20180204T00Z,363341
20180204T01Z,366605
20180204T02Z,362051
20180204T03Z,353245
20180204T04Z,341362
20180204T05Z,327853
20180204T06Z,315951
20180204T07Z,307271
20180204T08Z,301901
20180204T09Z,299720
20180204T10Z,300238
20180204T11Z,303444
20180204T12Z,310215
20180204T13Z,320260
20180204T14Z,331005
20180204T15Z,341308
20180204T16Z,345816
20180204T17Z,346757
20180204T18Z,347061
20180204T19Z,346765
20180204T20Z,345480
20180204T21Z,345276
20180204T22Z,346957
20180204T23Z,354277
20180205T00Z,359429
20180205T01Z,357439
20180205T02Z,352920
20180205T03Z,347443
20180205T04Z,339624
20180205T05Z,330734
20180205T06Z,319357
20180205T07Z,312583
20180205T08Z,311374
20180205T09Z,313283
20180205T10Z,319806
20180205T11Z,337290
20180205T12Z,367264
20180205T13Z,391180
20180205T14Z,396740
20180205T15Z,391419
20180205T16Z,385349
20180205T17Z,377543
20180205T18Z,369594
20180205T19Z,363275
20180205T20Z,358062
20180205T21Z,355220
20180205T22Z,357877
20180205T23Z,369568
20180206T00Z,388732
20180206T01Z,396532
20180206T02Z,392841
20180206T03Z,381741
20180206T04Z,364730
20180206T05Z,347582
20180206T06Z,335304
20180206T07Z,329385
20180206T08Z,326587
20180206T09Z,326318
20180206T10Z,329912
20180206T11Z,343994
20180206T12Z,371192
20180206T13Z,391304
20180206T14Z,391651
20180206T15Z,384835
20180206T16Z,378051
20180206T17Z,370714
20180206T18Z,364185
20180206T19Z,359948
20180206T20Z,357632
20180206T21Z,356616
20180206T22Z,357799
20180206T23Z,366927
20180207T00Z,381473
20180207T01Z,385356
20180207T02Z,379452
20180207T03Z,367187
20180207T04Z,349976
20180207T05Z,332023
20180207T06Z,319803
20180207T07Z,312314
20180207T08Z,308851
20180207T09Z,308307
20180207T10Z,311850
20180207T11Z,323211
20180207T12Z,347028
20180207T13Z,368279
20180207T14Z,374094
20180207T15Z,374915
20180207T16Z,375296
20180207T17Z,374621
20180207T18Z,372571
20180207T19Z,370229
20180207T20Z,367582
20180207T21Z,365601
20180207T22Z,367114
20180207T23Z,374775
20180208T00Z,385922
20180208T01Z,389829
20180208T02Z,383752
20180208T03Z,372459
20180208T04Z,355237
20180208T05Z,338954
20180208T06Z,327729
20180208T07Z,322377
20180208T08Z,320275
20180208T09Z,321702
20180208T10Z,327150
20180208T11Z,341491
20180208T12Z,370751
20180208T13Z,394087
20180208T14Z,397643
20180208T15Z,389782
20180208T16Z,381076
20180208T17Z,371834
20180208T18Z,362963
20180208T19Z,356484
20180208T20Z,350859
20180208T21Z,347988
20180208T22Z,348984
20180208T23Z,358423
20180209T00Z,375320
20180209T01Z,384642
20180209T02Z,383519
20180209T03Z,374137
20180209T04Z,359637
20180209T05Z,343793
20180209T06Z,331951
20180209T07Z,326459
20180209T08Z,324520
20180209T09Z,325031
20180209T10Z,329725
20180209T11Z,343076
20180209T12Z,370243
20180209T13Z,389933
20180209T14Z,389436
20180209T15Z,380320
20180209T16Z,371153
20180209T17Z,361821
20180209T18Z,353755
20180209T19Z,347421
20180209T20Z,342629
20180209T21Z,339280
20180209T22Z,339315
20180209T23Z,345690
20180210T00Z,356052
20180210T01Z,358429
20180210T02Z,352266
20180210T03Z,342553
20180210T04Z,329534
20180210T05Z,314245
20180210T06Z,300928
20180210T07Z,291592
20180210T08Z,286885
20180210T09Z,285179
20180210T10Z,285233
20180210T11Z,288248
20180210T12Z,296815
20180210T13Z,307682
20180210T14Z,319935
20180210T15Z,330248
20180210T16Z,336218
20180210T17Z,337263
20180210T18Z,335563
20180210T19Z,333029
20180210T20Z,328972
20180210T21Z,328454
20180210T22Z,329783
20180210T23Z,335113
20180211T00Z,343370
20180211T01Z,343756
20180211T02Z,336670
20180211T03Z,327570
20180211T04Z,314910
20180211T05Z,301808
20180211T06Z,290177
20180211T07Z,281726
20180211T08Z,277761
20180211T09Z,275310
20180211T10Z,274062
20180211T11Z,276713
20180211T12Z,282285
20180211T13Z,290506
20180211T14Z,301796
20180211T15Z,314441
20180211T16Z,321657
20180211T17Z,324627
20180211T18Z,325722
20180211T19Z,325309
20180211T20Z,323736
20180211T21Z,322630
20180211T22Z,325303
20180211T23Z,333485
20180212T00Z,345492
20180212T01Z,350940
20180212T02Z,345005
20180212T03Z,334882
20180212T04Z,319552
20180212T05Z,303417
20180212T06Z,292756
20180212T07Z,286730
20180212T08Z,284496
20180212T09Z,284723
20180212T10Z,288009
20180212T11Z,303974
20180212T12Z,332864
20180212T13Z,356952
20180212T14Z,364439
20180212T15Z,366410
20180212T16Z,367100
20180212T17Z,365589
20180212T18Z,361581
20180212T19Z,356358
20180212T20Z,351447
20180212T21Z,348709
20180212T22Z,350197
20180212T23Z,359062
20180213T00Z,375049
20180213T01Z,382639
20180213T02Z,378056
20180213T03Z,366703
20180213T04Z,349004
20180213T05Z,330399
20180213T06Z,317214
20180213T07Z,311113
20180213T08Z,308216
20180213T09Z,307378
20180213T10Z,311561
20180213T11Z,325575
20180213T12Z,353482
20180213T13Z,373567
20180213T14Z,374732
20180213T15Z,370761
20180213T16Z,366079
20180213T17Z,360393
20180213T18Z,354409
20180213T19Z,349585
20180213T20Z,346101
20180213T21Z,344644
20180213T22Z,346514
20180213T23Z,354548
20180214T00Z,367554
20180214T01Z,373242
20180214T02Z,367747
20180214T03Z,356002
20180214T04Z,337720
20180214T05Z,318740
20180214T06Z,303584
20180214T07Z,294894
20180214T08Z,290661
20180214T09Z,289042
20180214T10Z,291110
20180214T11Z,303840
20180214T12Z,330248
20180214T13Z,349353
20180214T14Z,350321
20180214T15Z,346828
20180214T16Z,343045
20180214T17Z,338749
20180214T18Z,333346
20180214T19Z,329928
20180214T20Z,327094
20180214T21Z,325886
20180214T22Z,327213
20180214T23Z,333408
20180215T00Z,343335
20180215T01Z,345712
20180215T02Z,339509
20180215T03Z,327956
20180215T04Z,310668
20180215T05Z,292323
20180215T06Z,278090
20180215T07Z,268777
20180215T08Z,263649
20180215T09Z,261297
20180215T10Z,262680
20180215T11Z,272328
20180215T12Z,296157
20180215T13Z,315721
20180215T14Z,319912
20180215T15Z,320509
20180215T16Z,321469
20180215T17Z,321286
20180215T18Z,321362
20180215T19Z,321733
20180215T20Z,321706
20180215T21Z,321128
20180215T22Z,322305
20180215T23Z,326018
20180216T00Z,334609
20180216T01Z,338561
20180216T02Z,332595
20180216T03Z,319742
20180216T04Z,302303
20180216T05Z,284388
20180216T06Z,270431
20180216T07Z,262106
20180216T08Z,256629
20180216T09Z,254783
20180216T10Z,257756
20180216T11Z,267365
20180216T12Z,290207
20180216T13Z,311016
20180216T14Z,320062
20180216T15Z,325164
20180216T16Z,329159
20180216T17Z,330922
20180216T18Z,331515
20180216T19Z,332201
20180216T20Z,331653
20180216T21Z,331010
20180216T22Z,330938
20180216T23Z,334553
20180217T00Z,341142
20180217T01Z,343309
20180217T02Z,337165
20180217T03Z,327930
20180217T04Z,315260
20180217T05Z,299740
20180217T06Z,288050
20180217T07Z,280699
20180217T08Z,276309
20180217T09Z,274621
20180217T10Z,275105
20180217T11Z,278678
20180217T12Z,287441
20180217T13Z,299352
20180217T14Z,309702
20180217T15Z,318603
20180217T16Z,323250
20180217T17Z,323980
20180217T18Z,323424
20180217T19Z,322982
20180217T20Z,322816
20180217T21Z,322469
20180217T22Z,324380
20180217T23Z,328720
20180218T00Z,335385
20180218T01Z,338040
20180218T02Z,332136
20180218T03Z,323392
20180218T04Z,311323
20180218T05Z,297718
20180218T06Z,285402
20180218T07Z,277980
20180218T08Z,273612
20180218T09Z,271732
20180218T10Z,272105
20180218T11Z,275707
20180218T12Z,283523
20180218T13Z,292275
20180218T14Z,301658
20180218T15Z,307339
20180218T16Z,306522
20180218T17Z,303059
20180218T18Z,300248
20180218T19Z,298658
20180218T20Z,296456
20180218T21Z,295639
20180218T22Z,298235
20180218T23Z,306487
20180219T00Z,320464
20180219T01Z,328434
20180219T02Z,324559
20180219T03Z,315483
20180219T04Z,302426
20180219T05Z,287628
20180219T06Z,276239
20180219T07Z,270454
20180219T08Z,266309
20180219T09Z,265084
20180219T10Z,266657
20180219T11Z,276187
20180219T12Z,295636
20180219T13Z,313466
20180219T14Z,322140
20180219T15Z,327292
20180219T16Z,331802
20180219T17Z,334153
20180219T18Z,335076
20180219T19Z,334068
20180219T20Z,334414
20180219T21Z,333834
20180219T22Z,334762
20180219T23Z,338873
20180220T00Z,346362
20180220T01Z,349144
20180220T02Z,341033
20180220T03Z,326182
20180220T04Z,307746
20180220T05Z,288238
20180220T06Z,274292
20180220T07Z,265771
20180220T08Z,260061
20180220T09Z,258368
20180220T10Z,259895
20180220T11Z,269887
20180220T12Z,293239
20180220T13Z,312520
20180220T14Z,318599
20180220T15Z,321131
20180220T16Z,324082
20180220T17Z,325762
20180220T18Z,325786
20180220T19Z,327414
20180220T20Z,328578
20180220T21Z,328807
20180220T22Z,330559
20180220T23Z,334172
20180221T00Z,343665
20180221T01Z,348411
20180221T02Z,342318
20180221T03Z,328688
20180221T04Z,310628
20180221T05Z,292042
20180221T06Z,278920
20180221T07Z,269034
20180221T08Z,263867
20180221T09Z,262199
20180221T10Z,264690
20180221T11Z,275170
20180221T12Z,298067
20180221T13Z,317305
20180221T14Z,324534
20180221T15Z,328695
20180221T16Z,332101
20180221T17Z,334313
20180221T18Z,336064
20180221T19Z,337279
20180221T20Z,337908
20180221T21Z,338587
20180221T22Z,341004
20180221T23Z,345331
20180222T00Z,353682
20180222T01Z,357409
20180222T02Z,350586
20180222T03Z,336879
20180222T04Z,317196
20180222T05Z,297500
20180222T06Z,283777
20180222T07Z,276893
20180222T08Z,271553
20180222T09Z,269402
20180222T10Z,271553
20180222T11Z,281502
20180222T12Z,303761
20180222T13Z,324757
20180222T14Z,331907
20180222T15Z,336246
20180222T16Z,340565
20180222T17Z,342918
20180222T18Z,343490
20180222T19Z,344284
20180222T20Z,344453
20180222T21Z,344712
20180222T22Z,346273
20180222T23Z,348989
20180223T00Z,354583
20180223T01Z,358049
20180223T02Z,350717
20180223T03Z,337814
20180223T04Z,319229
20180223T05Z,299207
20180223T06Z,284193
20180223T07Z,274500
20180223T08Z,269847
20180223T09Z,267698
20180223T10Z,269431
20180223T11Z,278645
20180223T12Z,301677
20180223T13Z,321177
20180223T14Z,328308
20180223T15Z,332417
20180223T16Z,335773
20180223T17Z,337167
20180223T18Z,337304
20180223T19Z,337246
20180223T20Z,336561
20180223T21Z,335362
20180223T22Z,334954
20180223T23Z,335904
20180224T00Z,338615
20180224T01Z,339229
20180224T02Z,331618
20180224T03Z,320663
20180224T04Z,306085
20180224T05Z,290579
20180224T06Z,275538
20180224T07Z,265768
20180224T08Z,260749
20180224T09Z,256971
20180224T10Z,257039
20180224T11Z,260582
20180224T12Z,267871
20180224T13Z,277331
20180224T14Z,288584
20180224T15Z,299899
20180224T16Z,307729
20180224T17Z,312461
20180224T18Z,314041
20180224T19Z,313383
20180224T20Z,311703
20180224T21Z,310648
20180224T22Z,311510
20180224T23Z,314337
20180225T00Z,319170
20180225T01Z,321262
20180225T02Z,315037
20180225T03Z,305842
20180225T04Z,293824
20180225T05Z,281110
20180225T06Z,269298
20180225T07Z,261389
20180225T08Z,255912
20180225T09Z,252860
20180225T10Z,252400
20180225T11Z,254996
20180225T12Z,259816
20180225T13Z,267271
20180225T14Z,280291
20180225T15Z,291241
20180225T16Z,297704
20180225T17Z,300262
20180225T18Z,300877
20180225T19Z,300352
20180225T20Z,298610
20180225T21Z,297407
20180225T22Z,299570
20180225T23Z,305410
20180226T00Z,315858
20180226T01Z,324268
20180226T02Z,320333
20180226T03Z,309549
20180226T04Z,294228
20180226T05Z,279308
20180226T06Z,268969
20180226T07Z,262164
20180226T08Z,258872
20180226T09Z,258602
20180226T10Z,262803
20180226T11Z,275711
20180226T12Z,303057
20180226T13Z,324195
20180226T14Z,329638
20180226T15Z,329258
20180226T16Z,328531
20180226T17Z,327104
20180226T18Z,325106
20180226T19Z,323258
20180226T20Z,319882
20180226T21Z,317468
20180226T22Z,317852
20180226T23Z,321659
20180227T00Z,332858
20180227T01Z,342323
20180227T02Z,339013
20180227T03Z,328180
20180227T04Z,311769
20180227T05Z,296497
20180227T06Z,285326
20180227T07Z,279700
20180227T08Z,276749
20180227T09Z,275984
20180227T10Z,280807
20180227T11Z,294040
20180227T12Z,322197
20180227T13Z,339493
20180227T14Z,337563
20180227T15Z,330169
20180227T16Z,323023
20180227T17Z,318652
20180227T18Z,315434
20180227T19Z,312561
20180227T20Z,310941
20180227T21Z,309781
20180227T22Z,310042
20180227T23Z,315246
20180228T00Z,327828
20180228T01Z,337251
20180228T02Z,333855
20180228T03Z,323120
20180228T04Z,306502
20180228T05Z,288909
20180228T06Z,275043
20180228T07Z,267403
20180228T08Z,262739
20180228T09Z,261824
20180228T10Z,264396
20180228T11Z,276415
20180228T12Z,301576
20180228T13Z,319510
20180228T14Z,322301
20180228T15Z,320925
20180228T16Z,320368
20180228T17Z,318650
20180228T18Z,317636
20180228T19Z,317911
20180228T20Z,317500
20180228T21Z,318172
20180228T22Z,319847
20180228T23Z,325313
20180301T00Z,335097
20180301T01Z,338581
20180301T02Z,332809
20180301T03Z,321212
20180301T04Z,303439
20180301T05Z,284711
20180301T06Z,271513
20180301T07Z,262643
20180301T08Z,258104
20180301T09Z,256535
20180301T10Z,260045
20180301T11Z,271652
20180301T12Z,295311
20180301T13Z,314517
20180301T14Z,320335
20180301T15Z,322414
20180301T16Z,324916
20180301T17Z,324890
20180301T18Z,326635
20180301T19Z,326679
20180301T20Z,326651
20180301T21Z,325540
20180301T22Z,326453
20180301T23Z,330013
20180302T00Z,336730
20180302T01Z,342397
20180302T02Z,338613
20180302T03Z,327784
20180302T04Z,310834
20180302T05Z,293742
20180302T06Z,281868
20180302T07Z,274616
20180302T08Z,271370
20180302T09Z,271392
20180302T10Z,275700
20180302T11Z,288481
20180302T12Z,315019
20180302T13Z,335179
20180302T14Z,340015
20180302T15Z,339192
20180302T16Z,337824
20180302T17Z,334804
20180302T18Z,330517
20180302T19Z,326897
20180302T20Z,323409
20180302T21Z,319586
20180302T22Z,318212
20180302T23Z,320628
20180303T00Z,327425
20180303T01Z,334124
20180303T02Z,331070
20180303T03Z,322980
20180303T04Z,311486
20180303T05Z,297621
20180303T06Z,286839
20180303T07Z,279922
20180303T08Z,277488
20180303T09Z,277434
20180303T10Z,278973
20180303T11Z,284379
20180303T12Z,295188
20180303T13Z,305793
20180303T14Z,313053
20180303T15Z,313905
20180303T16Z,309991
20180303T17Z,303173
20180303T18Z,296624
20180303T19Z,291736
20180303T20Z,287867
20180303T21Z,285965
20180303T22Z,287061
20180303T23Z,291912
20180304T00Z,301391
20180304T01Z,311508
20180304T02Z,310905
20180304T03Z,305737
20180304T04Z,296804
20180304T05Z,286293
20180304T06Z,276222
20180304T07Z,269443
20180304T08Z,267068
20180304T09Z,267170
20180304T10Z,269024
20180304T11Z,273683
20180304T12Z,282323
20180304T13Z,291993
20180304T14Z,299134
20180304T15Z,300752
20180304T16Z,297470
20180304T17Z,292894
20180304T18Z,289780
20180304T19Z,285788
20180304T20Z,282628
20180304T21Z,281529
20180304T22Z,284687
20180304T23Z,292912
20180305T00Z,308164
20180305T01Z,321585
20180305T02Z,321324
20180305T03Z,312672
20180305T04Z,299772
20180305T05Z,286312
20180305T06Z,277972
20180305T07Z,273300
20180305T08Z,272342
20180305T09Z,274559
20180305T10Z,280665
20180305T11Z,297762
20180305T12Z,326034
20180305T13Z,344230
20180305T14Z,344927
20180305T15Z,339768
20180305T16Z,336334
20180305T17Z,331905
20180305T18Z,328213
20180305T19Z,325516
20180305T20Z,322964
20180305T21Z,322088
20180305T22Z,323362
20180305T23Z,329776
20180306T00Z,342081
20180306T01Z,349970
20180306T02Z,346634
20180306T03Z,333764
20180306T04Z,316138
20180306T05Z,299345
20180306T06Z,288159
20180306T07Z,282278
20180306T08Z,279624
20180306T09Z,278859
20180306T10Z,282286
20180306T11Z,297042
20180306T12Z,322772
20180306T13Z,339727
20180306T14Z,340481
20180306T15Z,335648
20180306T16Z,332478
20180306T17Z,328954
20180306T18Z,326066
20180306T19Z,325106
20180306T20Z,324472
20180306T21Z,324709
20180306T22Z,327099
20180306T23Z,332799
20180307T00Z,343562
20180307T01Z,350883
20180307T02Z,348688
20180307T03Z,337153
20180307T04Z,321234
20180307T05Z,304973
20180307T06Z,293489
20180307T07Z,285773
20180307T08Z,282467
20180307T09Z,283054
20180307T10Z,288004
20180307T11Z,300846
20180307T12Z,326205
20180307T13Z,345374
20180307T14Z,351499
20180307T15Z,350302
20180307T16Z,349081
20180307T17Z,345983
20180307T18Z,342295
20180307T19Z,338473
20180307T20Z,334748
20180307T21Z,332310
20180307T22Z,332940
20180307T23Z,339472
20180308T00Z,350516
20180308T01Z,359255
20180308T02Z,358131
20180308T03Z,348975
20180308T04Z,333305
20180308T05Z,319262
20180308T06Z,308077
20180308T07Z,301722
20180308T08Z,300615
20180308T09Z,301763
20180308T10Z,307264
20180308T11Z,320794
20180308T12Z,348474
20180308T13Z,365720
20180308T14Z,364735
20180308T15Z,357472
20180308T16Z,350762
20180308T17Z,345666
20180308T18Z,340617
20180308T19Z,337214
20180308T20Z,333806
20180308T21Z,330889
20180308T22Z,332509
20180308T23Z,338482
20180309T00Z,351659
20180309T01Z,363988
20180309T02Z,364329
20180309T03Z,355898
20180309T04Z,340442
20180309T05Z,324543
20180309T06Z,315961
20180309T07Z,312232
20180309T08Z,311676
20180309T09Z,313014
20180309T10Z,318178
20180309T11Z,333739
20180309T12Z,360993
20180309T13Z,375723
20180309T14Z,372636
20180309T15Z,361290
20180309T16Z,350926
20180309T17Z,341873
20180309T18Z,331943
20180309T19Z,325702
20180309T20Z,320339
20180309T21Z,317512
20180309T22Z,316226
20180309T23Z,319623
20180310T00Z,329672
20180310T01Z,337537
20180310T02Z,336772
20180310T03Z,330176
20180310T04Z,319150
20180310T05Z,305798
20180310T06Z,294497
20180310T07Z,288048
20180310T08Z,285665
20180310T09Z,285319
20180310T10Z,286518
20180310T11Z,291705
20180310T12Z,301412
20180310T13Z,310740
20180310T14Z,316651
20180310T15Z,318209
20180310T16Z,315569
20180310T17Z,310670
20180310T18Z,304503
20180310T19Z,300324
20180310T20Z,296484
20180310T21Z,293688
20180310T22Z,294823
20180310T23Z,298851
20180311T00Z,308480
20180311T01Z,315696
20180311T02Z,314464
20180311T03Z,307277
20180311T04Z,296942
20180311T05Z,285479
20180311T06Z,276045
20180311T07Z,270938
20180311T08Z,268470
20180311T09Z,270598
20180311T10Z,272440
20180311T11Z,280119
20180311T12Z,288728
20180311T13Z,295293
20180311T14Z,298989
20180311T15Z,302274
20180311T16Z,301017
20180311T17Z,299891
20180311T18Z,298464
20180311T19Z,295628
20180311T20Z,294307
20180311T21Z,295454
20180311T22Z,299758
20180311T23Z,307216
20180312T00Z,318580
20180312T01Z,326984
20180312T02Z,323864
20180312T03Z,312361
20180312T04Z,298342
20180312T05Z,285587
20180312T06Z,279087
20180312T07Z,276580
20180312T08Z,277870
20180312T09Z,283287
20180312T10Z,297708
20180312T11Z,325714
20180312T12Z,351347
20180312T13Z,358870
20180312T14Z,358957
20180312T15Z,358388
20180312T16Z,356179
20180312T17Z,352091
20180312T18Z,347979
20180312T19Z,342736
20180312T20Z,338699
20180312T21Z,338057
20180312T22Z,339873
20180312T23Z,343557
20180313T00Z,351517
20180313T01Z,360324
20180313T02Z,354851
20180313T03Z,339282
20180313T04Z,322613
20180313T05Z,310509
20180313T06Z,304657
20180313T07Z,302696
20180313T08Z,302900
20180313T09Z,307484
20180313T10Z,321317
20180313T11Z,350174
20180313T12Z,375796
20180313T13Z,381310
20180313T14Z,373701
20180313T15Z,362885
20180313T16Z,353255
20180313T17Z,344276
20180313T18Z,337566
20180313T19Z,332838
20180313T20Z,328147
20180313T21Z,326102
20180313T22Z,326194
20180313T23Z,330236
20180314T00Z,341343
20180314T01Z,353689
20180314T02Z,350306
20180314T03Z,336332
20180314T04Z,320759
20180314T05Z,310084
20180314T06Z,305098
20180314T07Z,303304
20180314T08Z,304714
20180314T09Z,309668
20180314T10Z,322859
20180314T11Z,353437
20180314T12Z,378314
20180314T13Z,381797
20180314T14Z,373025
20180314T15Z,362825
20180314T16Z,353650
20180314T17Z,345758
20180314T18Z,338782
20180314T19Z,333794
20180314T20Z,329567
20180314T21Z,327858
20180314T22Z,328768
20180314T23Z,332241
20180315T00Z,342366
20180315T01Z,354241
20180315T02Z,351801
20180315T03Z,337771
20180315T04Z,322226
20180315T05Z,310899
20180315T06Z,306284
20180315T07Z,304622
20180315T08Z,305560
20180315T09Z,310585
20180315T10Z,325283
20180315T11Z,354271
20180315T12Z,377735
20180315T13Z,378798
20180315T14Z,364685
20180315T15Z,350345
20180315T16Z,338639
20180315T17Z,327880
20180315T18Z,321221
20180315T19Z,317769
20180315T20Z,314525
20180315T21Z,312662
20180315T22Z,311893
20180315T23Z,312788
20180316T00Z,321522
20180316T01Z,332504
20180316T02Z,328988
20180316T03Z,314969
20180316T04Z,299493
20180316T05Z,288239
20180316T06Z,281555
20180316T07Z,278654
20180316T08Z,279283
20180316T09Z,283812
20180316T10Z,296969
20180316T11Z,325236
20180316T12Z,348633
20180316T13Z,352152
20180316T14Z,346116
20180316T15Z,339516
20180316T16Z,332986
20180316T17Z,326490
20180316T18Z,321872
20180316T19Z,318180
20180316T20Z,314488
20180316T21Z,313016
20180316T22Z,313342
20180316T23Z,313864
20180317T00Z,319780
20180317T01Z,327375
20180317T02Z,322789
20180317T03Z,310829
20180317T04Z,296419
20180317T05Z,283662
20180317T06Z,275916
20180317T07Z,271352
20180317T08Z,269908
20180317T09Z,270791
20180317T10Z,275008
20180317T11Z,284997
20180317T12Z,298221
20180317T13Z,307981
20180317T14Z,312558
20180317T15Z,313484
20180317T16Z,311262
20180317T17Z,306123
20180317T18Z,301917
20180317T19Z,298236
20180317T20Z,296495
20180317T21Z,296425
20180317T22Z,297222
20180317T23Z,297623
20180318T00Z,300949
20180318T01Z,308427
20180318T02Z,305002
20180318T03Z,294684
20180318T04Z,281395
20180318T05Z,269008
20180318T06Z,261547
20180318T07Z,257585
20180318T08Z,255625
20180318T09Z,255911
20180318T10Z,259334
20180318T11Z,266377
20180318T12Z,275660
20180318T13Z,285036
20180318T14Z,290531
20180318T15Z,291311
20180318T16Z,289386
20180318T17Z,288443
20180318T18Z,287959
20180318T19Z,286881
20180318T20Z,286269
20180318T21Z,288224
20180318T22Z,292442
20180318T23Z,296574
20180319T00Z,304778
20180319T01Z,314847
20180319T02Z,309878
20180319T03Z,295909
20180319T04Z,279807
20180319T05Z,267517
20180319T06Z,261273
20180319T07Z,258643
20180319T08Z,257785
20180319T09Z,261440
20180319T10Z,276328
20180319T11Z,303901
20180319T12Z,327146
20180319T13Z,331653
20180319T14Z,329509
20180319T15Z,327499
20180319T16Z,325500
20180319T17Z,322954
20180319T18Z,321179
20180319T19Z,319817
20180319T20Z,319214
20180319T21Z,320414
20180319T22Z,323610
20180319T23Z,327008
20180320T00Z,333200
20180320T01Z,339210
20180320T02Z,330869
20180320T03Z,313266
20180320T04Z,295053
20180320T05Z,280822
20180320T06Z,272721
20180320T07Z,268117
20180320T08Z,267141
20180320T09Z,270066
20180320T10Z,281992
20180320T11Z,307710
20180320T12Z,331784
20180320T13Z,337539
20180320T14Z,339298
20180320T15Z,341364
20180320T16Z,341984
20180320T17Z,341391
20180320T18Z,340537
20180320T19Z,339355
20180320T20Z,337664
20180320T21Z,338949
20180320T22Z,341869
20180320T23Z,344163
20180321T00Z,348926
20180321T01Z,354072
20180321T02Z,346673
20180321T03Z,329990
20180321T04Z,311691
20180321T05Z,298760
20180321T06Z,291597
20180321T07Z,287915
20180321T08Z,287602
20180321T09Z,292135
20180321T10Z,303963
20180321T11Z,328843
20180321T12Z,351958
20180321T13Z,359485
20180321T14Z,360586
20180321T15Z,359723
20180321T16Z,355937
20180321T17Z,350630
20180321T18Z,345402
20180321T19Z,341739
20180321T20Z,338524
20180321T21Z,337211
20180321T22Z,338571
20180321T23Z,340350
20180322T00Z,346137
20180322T01Z,354031
20180322T02Z,348814
20180322T03Z,333447
20180322T04Z,315538
20180322T05Z,303791
20180322T06Z,297551
20180322T07Z,294697
20180322T08Z,295328
20180322T09Z,300501
20180322T10Z,314351
20180322T11Z,342234
20180322T12Z,365962
20180322T13Z,369523
20180322T14Z,360399
20180322T15Z,349453
20180322T16Z,339001
20180322T17Z,332002
20180322T18Z,325597
20180322T19Z,319377
20180322T20Z,314190
20180322T21Z,312300
20180322T22Z,312969
20180322T23Z,315833
20180323T00Z,325186
20180323T01Z,336791
20180323T02Z,334785
20180323T03Z,320243
20180323T04Z,305805
20180323T05Z,294064
20180323T06Z,288426
20180323T07Z,286757
20180323T08Z,287310
20180323T09Z,292260
20180323T10Z,305666
20180323T11Z,334054
20180323T12Z,356420
20180323T13Z,357149
20180323T14Z,348428
20180323T15Z,339089
20180323T16Z,330448
20180323T17Z,322721
20180323T18Z,316823
20180323T19Z,312628
20180323T20Z,309503
20180323T21Z,308602
20180323T22Z,309329
20180323T23Z,310871
20180324T00Z,315961
20180324T01Z,323400
20180324T02Z,320367
20180324T03Z,309180
20180324T04Z,294925
20180324T05Z,282753
20180324T06Z,274581
20180324T07Z,270471
20180324T08Z,268909
